CODE IRIS;NOM IRIS;CODE INSEE COMMUNE;NOM COMMUNE;DEPARTEMENT;CAISSE REGIONALE;NOM AGENCE GROUPAMA;ID AGENCE GROUPAMA;ANNEE N DONNEES PORTEFEUILLE;ANNEE N-3 DONNEES INSEE;NB CONTRAT MRH AU 31 12 N;NB CONTRAT MRH POTENTIEL INSEE;PART DE MARCHE MRH;NB CONTRAT LOC APPART AU 31 12 N;NB CONTRAT LOC APPART POTENTIEL INSEE;PART DE MARCHE LOC APPART;NB CONTRAT LOC MAISON AU 31 12 N;NB CONTRAT LOC MAISON POTENTIEL INSEE;PART DE MARCHE LOC MAISON;NB CONTRAT PROPRIO APPART AU 31 12 N;NB CONTRAT PROPRIO APPART POTENTIEL INSEE;PART DE MARCHE PROPRIO APPART;NB CONTRAT PROPRIO MAISON AU 31 12 N;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE;PART DE MARCHE PROPRIO MAISON;PART DE MARCHE MRH DE LA CR;COMPARAISON PDM PROPRIO MAISON A LA PDM DE LA CR;COUT INONDATION ANNUEL MOYEN MODELISE PAR RISQUE;SCORING INONDATION;ZONIER INONDATION;COUT SECHERESSE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING SECHERESSE;ZONIER SECHERESSE;COUT GRELE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING GRELE;ZONIER GRELE;COUT CLIMATIQUE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING CLIMATIQUE;ZONIER CLIMATIQUE;INDICATEUR DEVELOPPEMENT COMMERCIAL;PROPORTION CONTRAT POTENTIEL PROPRIO MAISON;PROPORTION CONTRAT POTENTIEL PROPRIO APPART;PROPORTION CONTRAT POTENTIEL LOC MAISON;PROPORTION CONTRAT POTENTIEL LOC APPART;SCORE PONDERE DE DEVELOPPEMENT;NB CONTRAT POTENTIEL EN ZONE ROUGE;PART CONTRAT POTENTIEL EN ZONE ROUGE;NB CONTRAT POTENTIEL EN ZONE ORANGE ROUGE;PART CONTRAT POTENTIEL EN ZONE ORANGE ROUGE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 1 FORT POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 2 POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 3 FORT POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 4 POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 5 A VIGILANCE FORTE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 6 CRITIQUE;NB CONTRAT AUTRES PROFILS AU 31 12 N AUCUN CIBLAGE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 1 FORT POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 2 POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 3 FORT POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 4 POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 5 A VIGILANCE FORTE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 6 CRITIQUE;NB CONTRAT AUTRES PROFILS POTENTIEL INSEE AUCUN CIBLAGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE VERTE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ORANGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ROUGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP APPART;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN LOCATAIRE MAISON;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN LOCATAIRE APPART;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE VERTE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ORANGE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ROUGE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP APPART;ESTIM MARCHE COUT CLIM ANNUEL MOYEN LOCATAIRE MAISON;ESTIM MARCHE COUT CLIM ANNUEL MOYEN LOCATAIRE APPART;epci_code;epci_nom
881280000;Denipaire (commune non irisée);88128;Denipaire;88;GGE;ST DIE;;2025;2022;3.0;158.1771;0.018966;0.0;16.13268;0.0;0.0;10.08794;0.0;0.0;17.14096;0.0;3.0;114.8155;0.026129;0.050717;SOUS-EXPOSITION GROUPAMA;37.04;91.1;3;9.24;40.3;"2 - ]40; 50]";39.29;72.5;2 - ZONE ORANGE GRELE;85.57;57.3;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.725867;0.108366;0.063776;0.101991;2.451734;0.0;0.0;114.8155;0.725867;;;3.0;;;;0.0;;;114.8155;;;;43.36158;0.0;342.207368036739;0.0;0.0;0.0;0.0;0.0;13096.903354940736;0.0;179.133928508272;75.1009434872617;23.80721550630552;200071066;CA de Saint-Dié-des-Vosges
784100000;Moisson (commune non irisée);78410;Moisson;78;GPVL;MANTES REPUBLIQUE;1755;2025;2022;10.0;570.0;0.017544;1.0;12.0;0.083333;1.0;45.0;0.022222;0.0;14.0;0.0;8.0;499.0;0.016032;0.022372;SOUS-EXPOSITION GROUPAMA;36.14;90.6;3;6.03;33.0;1 - <= 40;7.61;28.2;1 - ZONE VERTE GRELE;49.78;36.6;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.875439;0.024561;0.078947;0.021053;1.0;0.0;0.0;0.0;0.0;8.0;;;;;;2.0;499.0;;;;;;71.0;430.1269871859712;0.0;0.0;0.0;7.444626305;1.475713614;26829.170825724952;0.0;0.0;146.3088998;335.008183725;17.708563368;200071074;CC Les Portes de l'Ile de France
31850101;Cité Bretonnie-Châtelet-Favières-Conches;03185;Montluçon;3;GRAA;AGENCE DE MONTLUCON;;2025;2022;96.64987;3578.749;0.027007;46.23709;887.7662;0.052083;2.06141;102.0254;0.020205;26.29991;2074.588;0.012677;22.05146;514.3693;0.042871;0.053637;SOUS-EXPOSITION GROUPAMA;56.51;96.1;3;18.06;50.0;"2 - ]40; 50]";48.37;79.2;2 - ZONE ORANGE GRELE;122.94;71.7;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.143729;0.579697;0.028509;0.248066;1.287458;0.0;0.0;514.3693;0.143729;;;22.05146;;;;74.59841;;;514.3693;;;;3064.38;0.0;2515.390695989143;0.0;274.850778352787;15.34642711139005;68.23270318474326;0.0;58673.6547839666;0.0;21680.7634155916;759.540976618147;1310.0886673890468;200071082;CA Montluçon Communauté
390410000;Baume-les-Messieurs (commune non irisée);39041;Baume-les-Messieurs;39;GGE;LONS LE SAUNIER;;2025;2022;23.0;175.419;0.131115;0.0;3.975;0.0;2.0;9.9375;0.201258;0.0;4.96875;0.0;21.0;156.5378;0.134153;0.050717;SUREXPOSITION GROUPAMA;35.43;90.3;3;8.65;39.4;1 - <= 40;53.52;82.2;2 - ZONE ORANGE GRELE;97.6;62.9;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.892365;0.028325;0.05665;0.02266;3.677095;0.0;0.0;156.5378;0.892365;;;;21.0;;;2.0;;;;156.5378;;;18.88125;0.0;2395.451576257173;0.0;0.0;14.88925261;0.0;0.0;17856.129512087147;0.0;51.926596134375;73.9809739059375;5.86596161565;200071116;CA ECLA  (Espace Communautaire Lons Agglomération)
31900109;La Madeleine;03190;Moulins;3;GRAA;AGENCE DE MOULINS;;2025;2022;73.00059;1331.859;0.054811;8.197394;256.8235;0.031918;8.141558;106.2995;0.076591;4.140961;321.8744;0.012865;52.52068;646.8611;0.081193;0.053637;SUREXPOSITION GROUPAMA;133.25;99.5;3;34.53;59.8;"3 - ]50; 60]";71.17;93.4;3 - ZONE ROUGE GRELE;238.95;90.6;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.485683;0.241673;0.079813;0.192831;3.428415;646.8611;0.485683;646.8611;0.485683;;;;;;52.52068;20.47991;;;;;;646.8611;684.9974;0.0;0.0;14226.82976057311;43.2756748589077;60.61085685048319;12.097005925121914;0.0;0.0;175222.07915885813;3363.7920955560794;791.3600539083475;378.99793534512906;200071140;CA Moulins Communauté
851940101;Passage-Notre-Dame-Guynemer;85194;Les Sables-d'Olonne;85;GCA;AGENCE LES SABLES D OLONNE;3276.0;2025;2022;251.5434;5595.854;0.044952;23.7508;408.8271;0.058095;8.166219;117.5414;0.069475;152.9526;3702.63;0.041309;66.67382;1366.855;0.048779;0.060436;SOUS-EXPOSITION GROUPAMA;19.18;74.1;2;3.47;21.5;1 - <= 40;2.04;4.8;1 - ZONE VERTE GRELE;24.69;19.5;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.244262;0.661674;0.021005;0.073059;1.0;0.0;0.0;0.0;0.0;66.67382;;;;;;184.8696;1366.855;;;;;;4228.999;3584.776165097469;0.0;0.0;1598.4519019678198;60.79444877979079;35.0493789033912;73490.15288376008;0.0;0.0;38694.837261891;875.051798366527;603.3117172421394;200071165;CA Les Sables d'Olonne Agglomération
213340000;Lacanche (commune non irisée);21334;Lacanche;21;GGE;ARNAY LE DUC;;2025;2022;47.0;385.6047;0.121886;0.0;22.33147;0.0;3.0;40.48879;0.074095;5.0;52.4414;0.095345;39.0;270.343;0.144261;0.050717;SUREXPOSITION GROUPAMA;14.37;63.8;2;6.49;34.3;1 - <= 40;55.59;83.6;2 - ZONE ORANGE GRELE;76.45;52.7;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.701089;0.135998;0.105001;0.057913;3.103266;0.0;0.0;270.343;0.701089;;;;39.0;;;8.0;;;;270.343;;;115.2617;0.0;4448.695784477607;0.0;52.2531785;22.333878915;0.0;0.0;30837.78883238538;0.0;548.04596699798;301.42391109162094;32.95485429963258;200071173;CC du Pays Arnay Liernais
801060000;Blangy-sous-Poix (commune non irisée);80106;Blangy-sous-Poix;80;GPVL;POIX DE PICARDIE;1815.0;2025;2022;11.0;97.62821;0.112672;0.0;3.173077;0.0;0.0;8.461538;0.0;0.0;7.564103;0.0;11.0;78.42949;0.140253;0.022372;SUREXPOSITION GROUPAMA;45.16;93.9;3;3.16;19.2;1 - <= 40;8.02;29.3;1 - ZONE VERTE GRELE;56.34;40.9;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.803349;0.077479;0.086671;0.032502;1.803349;0.0;0.0;0.0;0.0;;11.0;;;;;0.0;;78.42949;;;;;19.19872;591.4246073807104;0.0;0.0;0.0;0.0;0.0;4216.830030029032;0.0;0.0;79.0496848502771;62.99298837555708;4.682552927170279;200071181;CC Somme Sud-Ouest
630010000;Aigueperse (commune non irisée);63001;Aigueperse;63;GRAA;AGENCE D AIGUEPERSE;;2025;2022;148.0;1667.568;0.088752;37.0;248.8251;0.148699;15.0;131.6283;0.113957;3.0;309.6833;0.009687;93.0;977.4308;0.095147;0.053637;SUREXPOSITION GROUPAMA;14.02;62.8;2;114.4;82.8;"6 - ]80; 85]";52.55;81.6;2 - ZONE ORANGE GRELE;180.97;84.1;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.586142;0.18571;0.078934;0.149214;2.758425;0.0;0.0;977.4308;0.586142;;;;93.0;;;55.0;;;;977.4308;;;690.1367;0.0;10608.428409138907;0.0;31.3519071;111.669394575;54.601403718;0.0;111494.67383534808;0.0;3236.3873506738096;979.9235046624316;367.1945875749114;200071199;CC Plaine Limagne
210870000;Bligny-sur-Ouche (commune non irisée);21087;Bligny-sur-Ouche;21;GGE;POUILLY EN AUXOIS;;2025;2022;53.0;561.8151;0.094337;7.0;46.96646;0.149043;2.0;38.09242;0.052504;8.0;70.82697;0.112951;36.0;405.9293;0.088685;0.050717;SUREXPOSITION GROUPAMA;19.48;74.7;2;43.86;64.0;"4 - ]60; 70]";53.21;82.0;2 - ZONE ORANGE GRELE;116.55;69.5;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.722532;0.126068;0.067802;0.083598;3.167595;0.0;0.0;405.9293;0.722532;;;;36.0;;;17.0;;;;405.9293;;;155.8859;0.0;4106.488416440869;0.0;83.6050856;14.88925261;10.329995298;0.0;46303.999120665285;0.0;740.186861204829;283.5838319531081;69.30904442338644;200071207;CC de Pouilly-en-Auxois/Bligny-sur-Ouche
630480000;Bourg-Lastic (commune non irisée);63048;Bourg-Lastic;63;GRAA;AGENCE DE LA BOURBOULE;;2025;2022;43.0;723.0;0.059474;4.0;42.0;0.095238;0.0;59.0;0.0;0.0;73.0;0.0;39.0;549.0;0.071038;0.053637;SUREXPOSITION GROUPAMA;3.06;1.9;1;5.04;29.5;1 - <= 40;45.51;77.2;2 - ZONE ORANGE GRELE;53.61;39.0;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.759336;0.100968;0.081604;0.058091;1.759336;0.0;0.0;0.0;0.0;;39.0;;;;;4.0;;549.0;;;;;174.0;2096.8690625316094;0.0;0.0;0.0;0.0;5.902854456;29517.464495637272;0.0;0.0;762.8964060999999;439.232951995;61.979971788;200071215;CC Chavanon Combrailles et Volcans
801170000;Bouchon (commune non irisée);80117;Bouchon;80;GPVL;AIRAINES;1883.0;2025;2022;5.0;87.47799;0.057157;0.0;0.993711;0.0;1.0;14.90566;0.067089;0.0;0.993711;0.0;4.0;70.58491;0.056669;0.022372;SUREXPOSITION GROUPAMA;60.55;96.8;3;1.85;8.4;1 - <= 40;4.53;15.9;1 - ZONE VERTE GRELE;66.93;47.2;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.806888;0.01136;0.170393;0.01136;1.806888;0.0;0.0;0.0;0.0;;4.0;;;;;1.0;;70.58491;;;;;16.89308;215.0634935929856;0.0;0.0;0.0;7.444626305;0.0;3795.059334886616;0.0;0.0;10.3849116520827;110.9670685293863;1.466432851081554;200071223;CC Nièvre et Somme
312100000;Gardouch (commune non irisée);31210;Gardouch;31;GOC;AGENCE VILLEFRANCHE LAURAGAIS;;2025;2022;51.0;766.0;0.06658;4.0;45.0;0.088889;5.0;83.0;0.060241;0.0;58.0;0.0;42.0;580.0;0.072414;0.081974;SOUS-EXPOSITION GROUPAMA;48.32;94.7;3;237.75;94.1;"12 - ]94; 95]";46.03;77.7;2 - ZONE ORANGE GRELE;332.1;95.8;3 - ZONE ROUGE CLIMATIQUE;5 - A vigilance forte;0.75718;0.075718;0.108355;0.058747;4.028721;580.0;0.75718;580.0;0.75718;;;;;42.0;;9.0;;;;;580.0;;186.0;0.0;0.0;11376.982360930411;0.0;37.223131525;5.902854456;0.0;0.0;157110.7087938009;606.1368706;617.903983315;66.40711263;200071298;CC des Terres du Lauragais
314030000;Ondes (commune non irisée);31403;Ondes;31;GOC;AGENCE GRENADE;;2025;2022;30.0;454.3574;0.066027;4.0;59.40948;0.067329;8.0;41.8519;0.19115;0.0;68.46887;0.0;18.0;284.6272;0.063241;0.081974;SOUS-EXPOSITION GROUPAMA;53.26;95.7;3;46.64;65.2;"4 - ]60; 70]";71.51;93.5;3 - ZONE ROUGE GRELE;171.41;82.6;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.626439;0.150694;0.092112;0.130755;2.252878;0.0;0.0;284.6272;0.626439;;;18.0;;;;12.0;;;284.6272;;;;169.7303;0.0;2053.2442082204343;0.0;0.0;59.55701044;5.902854456;0.0;32467.17499455551;0.0;715.543217160659;311.5717556542295;87.67137843666072;200071314;CC des Hauts-Tolosans
33100109;Les Ailes;03310;Vichy;3;GRAA;AGENCE DE VICHY;;2025;2022;53.75187;2072.176;0.02594;34.20352;863.7272;0.0396;0.0;8.015799;0.0;18.53394;1179.031;0.01572;1.014416;21.40181;0.047399;0.053637;SOUS-EXPOSITION GROUPAMA;73.12;97.8;3;34.07;59.5;"3 - ]50; 60]";62.21;88.3;2 - ZONE ORANGE GRELE;169.4;82.2;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.010328;0.568982;0.003868;0.416821;1.020656;0.0;0.0;21.40181;0.010328;;;1.014416;;;;52.73745;;;21.40181;;;;2050.774;0.0;115.7135431514522;0.0;193.691455025658;0.0;50.47460011072128;0.0;2441.285690440787;0.0;12321.623460006698;59.67462809099269;1274.6139878221009;200071363;CA Vichy Communauté
11590000;Feillens (commune non irisée);01159;Feillens;1;GRAA;AGENCE DE BAGE LE CHATEL;;2025;2022;192.0;2138.794;0.08977;11.0;222.1959;0.049506;20.0;312.0404;0.064094;3.0;261.6946;0.011464;158.0;1342.863;0.117659;0.053637;SUREXPOSITION GROUPAMA;40.68;92.6;3;88.25;77.8;"5 - ]70; 80]";77.16;95.9;3 - ZONE ROUGE GRELE;206.09;87.4;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.62786;0.122356;0.145895;0.103888;4.1393;1342.863;0.62786;1342.863;0.62786;;;;;;158.0;34.0;;;;;;1342.863;795.9309;0.0;0.0;42799.12411969059;31.3519071;148.8925261;16.232849754;0.0;0.0;363755.4443844308;2734.87492925722;2323.0241700627216;327.8975146049826;200071371;CC Bresse et Saône
30160000;Barberier (commune non irisée);03016;Barberier;3;GRAA;AGENCE DE ST POURCAIN / SIOULE;;2025;2022;20.0;85.72736;0.233298;0.0;0.0;;2.0;6.951049;0.287726;0.0;0.0;;18.0;78.77631;0.228495;0.053637;SUREXPOSITION GROUPAMA;17.13;70.1;2;79.22;75.6;"5 - ]70; 80]";69.0;92.2;3 - ZONE ROUGE GRELE;165.35;81.5;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.918917;0.0;0.081083;0.0;3.75675;0.0;0.0;78.77631;0.918917;;;;18.0;;;2.0;;;;78.77631;;;6.951049;0.0;2053.2442082204343;0.0;0.0;14.88925261;0.0;0.0;8985.944569582081;0.0;0.0;51.74796223274394;0.0;200071389;CC Saint-Pourçain Sioule Limagne
71570000;Meysse (commune non irisée);07157;Meysse;7;GMED;AGCE LE TEIL;;2025;2022;48.0;941.0554;0.051007;8.0;117.9197;0.067843;5.0;97.24138;0.051418;4.0;173.8677;0.023006;31.0;552.0266;0.056157;0.036441;SUREXPOSITION GROUPAMA;38.07;91.5;3;185.58;91.0;"8 - ]90; 91]";38.96;72.2;2 - ZONE ORANGE GRELE;262.61;92.4;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.586604;0.184758;0.103332;0.125306;3.933019;552.0266;0.586604;552.0266;0.586604;;;;;;31.0;17.0;;;;;;552.0266;389.0288;0.0;0.0;8397.296504496255;41.8025428;37.223131525;11.805708912;0.0;0.0;149533.2593086759;1817.02799269689;723.925735482501;174.0157066487958;200071405;CC Ardèche Rhône Coiron
73490101;Centre;07349;La Voulte-sur-Rhône;7;GMED;AGCE LA VOULTE;;2025;2022;125.8116;1838.156;0.068444;34.45091;426.6268;0.080752;10.0;111.5476;0.089648;24.00596;672.9389;0.035673;57.35469;627.0432;0.091468;0.036441;SUREXPOSITION GROUPAMA;39.32;92.0;3;31.39;58.2;"3 - ]50; 60]";31.48;66.7;2 - ZONE ORANGE GRELE;102.19;64.8;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.341126;0.366094;0.060684;0.232095;2.023378;0.0;0.0;627.0432;0.341126;;;;57.35469;;;68.45687;;;;627.0432;;;1211.113;0.0;6542.399169821025;0.0;250.877542588772;74.44626305;50.83967690168874;0.0;71526.26770577818;0.0;7032.639292258729;830.430197219618;629.5789768572552;200071413;CA Privas Centre Ardèche
272290702;Charles Péguy;27229;Évreux;27;GCM;EVREUX GUICHAINVILLE;28_00780;2025;2022;10.22054;506.7554;0.020169;9.0935;210.4619;0.043207;1.0;0.0;1.0;0.126461;294.0439;0.00043;0.000578;2.249699;0.000257;0.06001;SOUS-EXPOSITION GROUPAMA;58.13;96.4;3;59.45;70.3;"5 - ]70; 80]";6.58;24.3;1 - ZONE VERTE GRELE;124.16;72.0;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.004439;0.580248;0.0;0.415313;1.008879;0.0;0.0;2.249699;0.004439;;;0.000578;;;;10.21996;;;2.249699;;;;504.5057;0.0;0.0659319529084117;0.0;1.3215978412577;7.444626305;13.419401748909;0.0;256.6211912216279;0.0;3072.94567870723;0.0;310.5814910583066;200071454;CA Evreux Portes de Normandie
30140000;Avrilly (commune non irisée);03014;Avrilly;3;GRAA;AGENCE LE DONJON;;2025;2022;32.0;129.9963;0.246161;0.0;4.029412;0.0;5.0;12.08824;0.413625;2.0;8.060018;0.248138;25.0;105.8186;0.236253;0.053637;SUREXPOSITION GROUPAMA;2.76;0.9;1;163.82;89.0;"7 - ]85; 90]";87.6;98.7;3 - ZONE ROUGE GRELE;254.18;91.8;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.814013;0.062002;0.092989;0.030996;5.070063;105.8186;0.814013;105.8186;0.814013;;;;;;25.0;7.0;;;;;;105.8186;24.17766;0.0;0.0;6772.013310077626;20.9012714;37.223131525;0.0;0.0;0.0;28664.198706151208;84.2323118534426;89.99242948515321;5.946258144814967;200071470;CC Entr'Allier Besbre et Loire
30020000;Agonges (commune non irisée);03002;Agonges;3;GRAA;AGENCE BOURBON L ARCHAMBAULT;;2025;2022;25.0;229.6422;0.108865;0.0;4.182287;0.0;4.0;42.43375;0.094265;0.0;8.225297;0.0;21.0;174.8009;0.120137;0.053637;SUREXPOSITION GROUPAMA;3.39;4.0;1;218.09;93.1;"11 - ]93; 94]";60.52;87.0;2 - ZONE ORANGE GRELE;282.0;93.6;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.761188;0.035818;0.184782;0.018212;4.80594;174.8009;0.761188;174.8009;0.761188;;;;;;21.0;4.0;;;;;;174.8009;54.84134;0.0;0.0;5688.491180465206;0.0;29.77850522;0.0;0.0;0.0;47350.16085654192;85.9595824713029;315.9034114697937;6.171857863555218;200071496;CC du Bocage Bourbonnais
610050000;Appenai-sous-Bellême (commune non irisée);61005;Appenai-sous-Bellême;61;GCM;BELLEME;28_01044;2025;2022;11.0;162.0;0.067901;0.0;1.0;0.0;2.0;10.0;0.2;0.0;1.0;0.0;9.0;150.0;0.06;0.06001;SOUS-EXPOSITION GROUPAMA;3.21;2.8;1;18.38;50.2;"3 - ]50; 60]";6.38;23.2;1 - ZONE VERTE GRELE;27.97;22.2;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.925926;0.006173;0.061728;0.006173;1.0;0.0;0.0;0.0;0.0;9.0;;;;;;2.0;150.0;;;;;;12.0;483.8928605842176;0.0;0.0;0.0;14.88925261;0.0;8064.88100973696;0.0;0.0;10.4506357;74.44626305;1.475713614;200071504;CC des Collines du Perche Normand
33150000;Villefranche-d'Allier (commune non irisée);03315;Villefranche-d'Allier;3;GRAA;AGENCE VILLEFRANCHE D ALLIER;;2025;2022;178.0;897.7485;0.198274;14.0;55.37965;0.2528;24.0;117.5499;0.204169;0.0;69.56041;0.0;140.0;655.2585;0.213656;0.053637;SUREXPOSITION GROUPAMA;16.24;68.3;2;86.03;77.3;"5 - ]70; 80]";61.89;88.0;2 - ZONE ORANGE GRELE;164.16;81.3;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.729891;0.077483;0.130939;0.061687;3.189673;0.0;0.0;655.2585;0.729891;;;;140.0;;;38.0;;;;655.2585;;;242.49;0.0;15969.67717504782;0.0;0.0;178.67103132;20.659990596;0.0;74744.76222290052;0.0;726.950504052637;875.1150776901194;81.7245034435551;200071512;CC Commentry Montmarault Néris Communauté
610210000;Avrilly (commune non irisée);61021;Avrilly;61;GCM;DOMFRONT;28_01055;2025;2022;14.0;79.0;0.177215;0.0;1.0;0.0;1.0;4.0;0.25;0.0;1.0;0.0;13.0;73.0;0.178082;0.06001;SUREXPOSITION GROUPAMA;3.1;2.1;1;2.54;14.2;1 - <= 40;5.38;18.9;1 - ZONE VERTE GRELE;11.02;5.8;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.924051;0.012658;0.050633;0.012658;1.924051;0.0;0.0;0.0;0.0;;13.0;;;;;1.0;;73.0;;;;;6.0;698.9563541772031;0.0;0.0;0.0;7.444626305;0.0;3924.908758071987;0.0;0.0;10.4506357;29.77850522;1.475713614;200071520;CC Domfront Tinchebray Interco
710010000;L'Abergement-de-Cuisery (commune non irisée);71001;L'Abergement-de-Cuisery;71;GRAA;AGENCE DE TOURNUS;;2025;2022;46.0;424.998;0.108236;0.0;2.041974;0.0;3.0;28.42212;0.105552;0.0;2.041974;0.0;43.0;392.4919;0.109556;0.053637;SUREXPOSITION GROUPAMA;5.33;21.1;1;69.56;73.3;"5 - ]70; 80]";79.98;96.9;3 - ZONE ROUGE GRELE;154.87;79.5;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.923515;0.004805;0.066876;0.004805;3.770544;0.0;0.0;392.4919;0.923515;;;;43.0;;;3.0;;;;392.4919;;;32.50607;0.0;4904.97227519326;0.0;0.0;22.333878915;0.0;0.0;44771.20669157965;0.0;21.3399263828718;211.5920621958666;3.013368831234036;200071538;CC Terres de Bresse
440870101;Ouest;44087;Machecoul-Saint-Même;44;GLBR;AGENCE MACHECOUL;46087;2025;2022;355.6762;2166.853;0.164144;46.72914;268.3307;0.174148;40.0;236.9967;0.168779;33.0;398.8773;0.082732;235.9471;1262.648;0.186867;0.113839;SUREXPOSITION GROUPAMA;22.95;79.9;2;6.62;34.7;1 - <= 40;3.05;10.0;1 - ZONE VERTE GRELE;32.62;25.5;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.582711;0.184081;0.109374;0.123834;1.582711;0.0;0.0;0.0;0.0;;235.9471;;;;;119.7291;;1262.648;;;;;904.2047;12685.901907283383;0.0;0.0;344.8709781;297.7850522;68.95882806851196;67887.37251454902;0.0;0.0;4168.52135129961;1764.3518670181936;395.97926704414976;200071546;CC Sud Retz Atlantique
492880000;Saint-Jean-de-la-Croix (commune non irisée);49288;Saint-Jean-de-la-Croix;49;GLBR;AGENCE LES PONTS DE CE;51613;2025;2022;11.0;140.7985;0.078126;0.0;5.044773;0.0;0.0;16.96366;0.0;1.0;5.044773;0.198225;10.0;113.7453;0.087916;0.113839;SOUS-EXPOSITION GROUPAMA;177.64;99.8;3;6.75;35.1;1 - <= 40;7.87;28.9;1 - ZONE VERTE GRELE;192.26;85.7;3 - ZONE ROUGE CLIMATIQUE;5 - A vigilance forte;0.807859;0.03583;0.120482;0.03583;4.231435;113.7453;0.807859;113.7453;0.807859;;;;;10.0;;1.0;;;;;113.7453;;27.05321;0.0;0.0;2708.80532403105;10.4506357;0.0;0.0;0.0;0.0;30811.3874223509;52.721084812196096;126.2881094650763;7.444640195639622;200071553;CC Loire Layon Aubance
